tile_x,tile_y,cells_per_side,value_usd,drawn_area
3992,328,8,7045723.029962052,88632516.8125
4000,328,8,4529393.3764041765,52000361.46875
4008,328,8,503265.93071157514,800307445.890625
2000,336,8,708501.940455138,533070965.375
2008,336,8,809716.5033773006,448358665.5625
2016,336,8,1518218.4438324384,339674752.796875
2024,336,8,1619542.2892638082,793510487.75
2032,336,8,506352.5062564137,837709326.46875
2072,336,8,911460.4221063092,90745874.671875
2080,336,8,2936974.571968902,915340846.453125
2088,336,8,3950056.2960570767,966903997.65625
2096,336,8,4152773.882551139,36342297.625
2104,336,8,3140006.722700907,14663878.703125
2112,336,8,2937224.5450490247,1172193602.46875
2120,336,8,1519214.006597023,1512891949.6875
2136,336,8,911416.1543432232,27011309.734375
2144,336,8,2329469.661805855,167447162.78125
2152,336,8,1620514.1096416395,126599263.75
2160,336,8,911386.830326669,16004091.015625
2168,336,8,1215158.413039969,36103979.0625
2176,336,8,1519148.6369262305,153983046.28125
2184,336,8,3747422.0612740284,494633294.21875
2192,336,8,5367997.23099246,905499456.46875
2200,336,8,6482296.335504138,329221406.328125
2208,336,8,6482504.020861273,18418856.984375
2216,336,8,6279996.848468486,62650720.1875
2224,336,8,6381444.5310127,18005732.5
2232,336,8,5368520.729255324,19957837.359375
2240,336,8,5165771.198987155,5791982.921875
2248,336,8,5368155.524793192,31399051.734375
2256,336,8,4557773.727354441,387379.125
2264,336,8,3646250.9080214878,4096717.296875
2272,336,8,4659027.454190929,81782735.171875
2280,336,8,5975800.0618584575,120004500.25
2288,336,8,6178482.956884983,178018327.671875
2296,336,8,6178667.832797395,42876375.4375
2304,336,8,5773570.083231158,144735010.8125
2312,336,8,5773590.745866152,154505923.28125
2320,336,8,6280101.832672745,19273950.671875
2328,336,8,6381337.079274001,94446685.234375
2336,336,8,6178508.573962966,90549748.21875
2344,336,8,5671766.88892031,200726546.359375
2352,336,8,4051379.291669593,229785180.46875
2360,336,8,3241244.0484321085,335341325.90625
2368,336,8,1519306.868522118,723639657.453125
2376,336,8,911670.3365349678,349377869.75
2384,336,8,101262.99254798231,146364551.546875
3168,336,8,15194867.542755967,1940609078.15625
3176,336,8,62467788.786885634,795010669.3398438
3184,336,8,84415930.7930887,1032090276.8515625
3192,336,8,94545842.48825935,90913021.69921875
3200,336,8,91169205.2565358,817518559.5976562
3208,336,8,87792568.02481225,916471222.4882812
3216,336,8,62467788.786885634,294035369.3125
3224,336,8,94545842.48825933,459515210.00390625
3232,336,8,106364072.79929176,85535835.95703125
3240,336,8,92857523.87239757,94691238.3515625
3248,336,8,64156107.40274742,119614651.93359375
3256,336,8,45584602.6282679,185852712.296875
3264,336,8,52337877.09171499,207385653.46484375
3272,336,8,52337877.091715,138617169.6640625
3280,336,8,37143009.54895903,449663551.55859375
3288,336,8,40519646.78068258,313444231.58203125
3296,336,8,35454690.93309726,259695331.93359375
3304,336,8,27013097.853788387,278733660.796875
3312,336,8,13506548.926894194,723372316.09375
3320,336,8,3376637.2317235484,764637306.5
3336,336,8,6753274.463447097,1423256940.0234375
3784,336,8,1006531.8614231503,3487689817.125
3928,336,8,503265.93071157514,405870617.359375
3936,336,8,1006531.8614231503,269644098.4375
3944,336,8,1509797.7921347255,844955339.28125
3952,336,8,5032659.307115751,158404344.59375
3960,336,8,14091446.059924105,323219072.109375
3968,336,8,16104509.782770405,50413478.84375
3976,336,8,16104509.782770405,171314166.46875
3984,336,8,18620839.43632828,1051040.671875
3992,336,8,20130637.228463005,31773957.875
4000,336,8,20633903.15917458,193320549.578125
4008,336,8,8555520.822096778,481701387.75
4016,336,8,3522861.514981026,275581626.078125
4024,336,8,19124105.367039856,309034395.671875
4032,336,8,23150232.812732458,256296341.375
4040,336,8,16607775.71348198,252615095.578125
4048,336,8,18620839.43632828,25720250.359375
4056,336,8,13084914.198500954,469617373.21875
4064,336,8,6542457.099250477,276531811.78125
1928,344,8,1012145.6292216257,114428649.796875
1936,344,8,1619433.0067546011,261162434.953125
1944,344,8,1113360.1921437883,27910717.4375
1952,344,8,1821862.1325989263,161671034.890625
1960,344,8,910931.0662994632,23714490.21875
1976,344,8,1113360.1921437883,30975323.921875
1984,344,8,809716.5033773006,1265203617.109375
1992,344,8,2935222.324742715,1473735936.09375
2000,344,8,3340080.5764313648,956364212.40625
2008,344,8,3542509.70227569,16839047.625
2016,344,8,1518218.4438324387,15914149.84375
2024,344,8,506144.8482157877,274819015.125
2056,344,8,1012874.0033525138,257988678.640625
2064,344,8,2126913.8823399898,562242152.53125
2072,344,8,101253.65635936585,47035170.15625
2080,344,8,607667.1250959038,66268795.53125
2088,344,8,303770.258069696,75668430.890625
2096,344,8,1620535.4186733947,17153294.796875
2104,344,8,1215444.1284846908,32245098.9375
2112,344,8,2633519.6628310503,56699834.03125
2120,344,8,2329731.9595181667,175773095.75
2128,344,8,101261.88533399256,309891353.90625
2136,344,8,202571.9339453837,110524115.3125
2144,344,8,1924440.7573320344,3157638.78125
2152,344,8,3848937.9814615254,704803794.171875
2160,344,8,3848752.947752512,258325607.0
2168,344,8,1823045.0640715202,18444162.28125
2176,344,8,911455.254332847,198900354.6875
2192,344,8,506404.47904955654,160948174.484375
2200,344,8,2431092.5607501445,48126881.53125
2208,344,8,1620596.004850986,1731551.171875
2216,344,8,405136.3727203436,7852785.203125
2224,344,8,810278.9581829889,39678653.53125
2232,344,8,3139571.2875895607,105157266.4375
2240,344,8,5469413.464068646,2645407.6875
2248,344,8,3646263.6155529167,13527179.03125
2256,344,8,4759831.014215274,591024.1875
2264,344,8,5570522.169782076,1180007.0625
2272,344,8,5976124.375930557,10133437.40625
2280,344,8,5874854.606049517,155337846.234375
2288,344,8,5874619.863209575,157013499.375
2296,344,8,6279898.425600285,76555733.921875
2304,344,8,6381216.663811031,79432610.453125
2312,344,8,5571053.649751452,221192052.796875
2320,344,8,4760542.056627421,418225994.28125
2328,344,8,2835738.187646579,319332723.15625
2336,344,8,2430902.563139499,636436288.59375
2344,344,8,1620345.9281727802,495447598.765625
2352,344,8,506425.7211488681,1226932015.59375
2392,344,8,47149947.17368644,311198862.625
2408,344,8,410876250.6478638,75754299.625
3184,344,8,5064955.847585322,561343828.2421875
3192,344,8,8441593.079308871,622266694.3710938
3200,344,8,37843942.897242755,659406409.2265625
3208,344,8,78461888.76686962,797926679.6171875
3216,344,8,89480886.64067402,157760263.96484375
3224,344,8,451186925.4272353,54106453.7734375
3232,344,8,102987435.56756821,122574880.0859375
3240,344,8,75974337.71377984,153441280.17578125
3248,344,8,15194867.542755969,436249133.20703125
3264,344,8,6753274.463447097,1247095544.5234375
3272,344,8,64156107.402747415,733084591.8867188
3280,344,8,67532744.63447097,169751468.06640625
3288,344,8,69221063.25033274,1083897066.0625
3296,344,8,30389735.085511934,875814511.2148438
3920,344,8,503265.93071157514,287400521.65625
3928,344,8,2516329.6535578757,1004924784.21875
3992,344,8,503265.93071157514,546196450.21875
4016,344,8,8052254.891385202,212912283.015625
4024,344,8,8555520.822096778,316240447.75
4032,344,8,4026127.445692601,32759573.421875
4040,344,8,5535925.237827327,65270940.03125
4048,344,8,13084914.198500954,47537927.84375
4056,344,8,15601243.852058828,22681857.453125
4064,344,8,18274380.743740086,9063092.625
4072,344,8,12588400.914799217,499527949.28125
4080,344,8,9058786.752808353,163451015.765625
4088,344,8,4026127.445692601,719079626.140625
4096,344,8,503265.93071157514,780114882.25
1880,352,8,1113360.1921437883,993022638.0625
1888,352,8,2429149.5101319016,515006683.828125
1896,352,8,2732793.1988983895,346507005.140625
1904,352,8,4048582.516886503,449305683.1875
1912,352,8,4251011.642730827,487231573.453125
1920,352,8,4352226.205652991,89788801.234375
1928,352,8,3542509.7022756906,357671486.875
1936,352,8,4554655.331497316,147787438.78125
1944,352,8,4453440.768575153,557907253.40625
1952,352,8,2935222.3247427144,385521914.265625
1960,352,8,3340080.576431365,563592655.0
1968,352,8,2732793.1988983895,1090524029.59375
1976,352,8,1720647.5696767636,575363844.34375
2000,352,8,202429.12584432514,580259555.328125
2008,352,8,2228027.0793855386,137133239.890625
2016,352,8,4456655.3332118075,30315264.046875
2024,352,8,1114036.9931294352,61978614.453125
2032,352,8,101257.7090589347,46632878.21875
2040,352,8,303800.92294342926,266277244.40625
2056,352,8,303780.2862630052,490870302.546875
2064,352,8,3848529.5478652376,194265898.9375
2072,352,8,1823134.0862498886,57136460.921875
2080,352,8,607633.7348093413,71014759.515625
2088,352,8,2633428.6598446397,27811969.046875
2096,352,8,1721685.2813955648,852455.28125
2104,352,8,3747604.4216685663,1690024.1875
2112,352,8,3139991.7098368565,38850895.859375
2120,352,8,3241341.8921858277,250144883.140625
2128,352,8,101279.17090622307,116880449.1875
2136,352,8,607601.623428325,1023569697.953125
2144,352,8,3038630.9143107566,893569458.53125
2152,352,8,4254073.26690243,412054284.234375
2160,352,8,3848985.6926844404,531876772.8125
2168,352,8,3037824.7901092633,45901406.078125
2176,352,8,3643836.3320497703,132279595.25
2184,352,8,3542509.70227569,31324139.40625
2192,352,8,2935222.3247427144,110715651.75
2200,352,8,2631578.635976227,86550692.921875
2208,352,8,2226720.3842875767,1594007.0
2216,352,8,3137651.4505870393,4974205.296875
2224,352,8,3947367.9539643405,112610943.0
2232,352,8,3846153.3910421776,11483527.3125
2240,352,8,4251011.642730828,30184190.03125
2248,352,8,4554655.331497315,32554836.578125
2256,352,8,3643724.265197852,20791753.3125
2264,352,8,17354813.8512614,3766482.796875
2272,352,8,3846195.3603250487,9243156.59375
2280,352,8,3238986.081034928,46793633.078125
2288,352,8,4757291.545110559,54506380.59375
2296,352,8,4858565.823318823,58420438.84375
2304,352,8,4453846.134449397,142361275.3125
2312,352,8,2226720.3842875767,851950705.703125
2320,352,8,607287.3775329754,84401511.96875
2392,352,8,519204.6378435583,800211550.609375
2400,352,8,9193.57585565458,1145408717.171875
2408,352,8,78997231.212028,718493906.078125
3216,352,8,39024236.087924324,1331353751.9960938
3224,352,8,37143009.54895903,1083188686.5703125
3232,352,8,32078053.70137371,374186368.41796875
3648,352,8,1006531.8614231503,10147261.203125
3656,352,8,4026127.445692601,322619464.03125
3664,352,8,8052254.891385202,112804250.3671875
3672,352,8,7548988.9606736265,807627435.3515625
3680,352,8,8555520.822096778,499041923.734375
3688,352,8,11575116.406366227,268797252.359375
3696,352,8,15097977.921347253,396023570.1484375
3704,352,8,20130637.228463005,378421749.53125
3712,352,8,26673094.327713482,43871340.4375
3720,352,8,22646966.88202088,589642220.203125
3728,352,8,15662855.281019457,973771529.859375
3920,352,8,1509797.7921347255,190444692.265625
3968,352,8,1509797.7921347255,419258380.84375
3976,352,8,3522861.5149810263,437490052.734375
3984,352,8,7045723.029962052,299198687.71875
3992,352,8,8555520.822096778,165249579.515625
4000,352,8,6039191.168538902,135462034.8125
4008,352,8,5535925.237827327,57680782.203125
4016,352,8,2516329.6535578757,120846752.9375
4024,352,8,11071850.475654652,9195361.28125
4032,352,8,13588180.129212528,907528156.421875
4040,352,8,22143700.95130931,467813205.65625
4048,352,8,29692689.91198294,45215189.546875
4056,352,8,32209019.565540813,17836040.84375
4064,352,8,32218902.985127278,5028352.15625
4072,352,8,32209019.565540813,186412765.09375
4080,352,8,31705753.634829238,61584792.046875
4088,352,8,29189423.981271364,635522501.328125
4096,352,8,26348916.03122342,66347637.96875
4104,352,8,16754840.920043306,439697751.703125
4112,352,8,19627371.29775143,427690104.59375
4120,352,8,20633903.15917458,184301721.625
4128,352,8,20633903.15917458,1430942224.609375
4136,352,8,21137169.08988616,836884800.359375
4144,352,8,18117573.505616706,984558703.03125
4152,352,8,16607775.71348198,483965209.5
4160,352,8,6542457.099250477,1067292570.953125
4168,352,8,2013063.7228463006,390068805.828125
4408,352,8,4529393.3764041765,332184676.484375
4416,352,8,3522861.5149810263,350311318.09375
4432,352,8,1006531.8614231503,1130595619.78125
4440,352,8,3019595.584269451,133229713.15625
4504,352,8,1006531.8614231503,513660728.53125
4544,352,8,503265.93071157514,1058084853.21875
1888,360,8,202429.12584432514,9317448.25
1896,360,8,303643.6887664877,32440572.1875
1904,360,8,708501.940455138,95748796.375
1912,360,8,1214574.7550659508,30253145.625
1920,360,8,2226720.3842875767,294339753.734375
1928,360,8,2226720.3842875767,411731275.53125
1936,360,8,4352226.20565299,36654480.578125
1944,360,8,5161942.709030291,423845271.15625
1952,360,8,4757084.45734164,106083581.0
1960,360,8,5364371.834874616,8417995.375
1968,360,8,5465586.397796779,1021695569.421875
1976,360,8,5668015.523641104,405123554.59375
1984,360,8,4959513.583185966,110052606.359375
1992,360,8,4049048.928638814,650979980.125
2000,360,8,3848584.091355459,1186350393.765625
2008,360,8,5570590.553758581,4970560.234375
2016,360,8,6280010.837911596,123635596.8125
2024,360,8,5571031.50674752,19364688.78125
2032,360,8,4456707.307768351,390412619.8125
2040,360,8,2836104.5560903456,980605953.78125
2048,360,8,1924479.1348718065,676348171.875
2056,360,8,810236.9574948204,1035953692.3125
2064,360,8,810083.7553242791,539713993.59375
2072,360,8,1823000.2376041021,83152886.296875
2080,360,8,1620629.9471846716,63122323.625
2088,360,8,3241163.2189557846,37676499.703125
2096,360,8,4861870.984733927,259802.4375
2104,360,8,5672348.833704033,561807.375
2112,360,8,4254138.153159832,55171537.796875
2120,360,8,1519157.852551896,492748315.65625
2128,360,8,2631578.6595071005,191262006.609375
2136,360,8,3744938.8281200156,47383576.03125
2144,360,8,4352229.651898068,128143626.53125
2152,360,8,3542524.677425481,70944239.015625
2168,360,8,2429149.5101319016,229406464.03125
2176,360,8,6376517.464096243,85226669.609375
2184,360,8,6376517.464096243,147551006.734375
2192,360,8,6477732.027018405,80148135.953125
2200,360,8,4959513.583185966,21984662.03125
2208,360,8,4149797.079808666,73965744.125
2216,360,8,3846153.391042178,64425025.78125
2224,360,8,3441295.1393535277,124765287.375
2232,360,8,3947367.9539643405,38656670.40625
2240,360,8,4352226.20565299,83456507.75
2248,360,8,4757084.457341641,4880429.65625
2256,360,8,5364371.834874617,1509128.109375
2264,360,8,5364371.834874617,21757.1875
2272,360,8,5668015.523641104,10623597.40625
2280,360,8,5161942.709030291,9152008.828125
2288,360,8,2935222.3247427144,239020702.21875
2296,360,8,506072.8146108129,114131282.125
2304,360,8,101214.56292216257,191412887.90625
3616,360,8,4026127.445692601,376012850.609375
3624,360,8,11575116.406366229,44249537.9140625
3632,360,8,20633903.15917458,19151155.6015625
3640,360,8,28182892.11984821,152636928.453125
3648,360,8,32209019.565540813,61108023.25
3656,360,8,31705753.634829234,17186459.828125
3664,360,8,23653498.743444033,41311313.390625
3672,360,8,18117573.505616706,326611241.75
3680,360,8,12581648.267789379,346669588.296875
3688,360,8,9058786.752808353,546200779.375
3696,360,8,6039191.168538902,420909600.9765625
3704,360,8,3019595.584269451,1138482722.765625
3864,360,8,4529393.3764041765,836692712.40625
3872,360,8,1509797.7921347255,1556842256.671875
3912,360,8,503265.93071157514,1243223409.09375
3920,360,8,5032659.307115751,1585873.9375
3928,360,8,8052254.891385202,286585525.109375
3936,360,8,15097977.921347253,452159748.1875
3944,360,8,19627371.29775143,367479412.828125
3952,360,8,21640435.020597734,132745504.84375
3960,360,8,23653498.743444033,101556406.25
3968,360,8,27679626.189136636,74120349.578125
3976,360,8,29692689.91198294,197700744.65625
3984,360,8,32209019.565540813,16181903.078125
3992,360,8,32209019.565540813,69269502.171875
4000,360,8,31705753.634829238,219166800.640625
4008,360,8,30699221.77340609,34225473.53125
4016,360,8,32209019.565540813,48122448.15625
4024,360,8,32209019.565540813,59848100.234375
4032,360,8,31705753.634829238,335811791.40625
4040,360,8,31705753.634829238,280013693.03125
4048,360,8,32209019.565540813,40068520.515625
4056,360,8,32209019.565540813,27277134.578125
4064,360,8,32209019.565540813,10164767.890625
4072,360,8,32209019.565540813,30559872.53125
4080,360,8,32209019.565540813,57770708.3125
4088,360,8,32209019.565540813,35591335.21875
4096,360,8,32209019.565540813,71564957.25
4104,360,8,32209019.565540813,53788483.296875
4112,360,8,32209019.565540813,101826592.625
4120,360,8,32209019.565540813,167254563.4375
4128,360,8,32209019.565540813,129081411.09375
4136,360,8,32209019.565540813,298181302.84375
4144,360,8,32209019.565540813,275731092.765625
4152,360,8,32209019.565540813,121863674.328125
4160,360,8,30699221.77340609,433505927.6875
4168,360,8,29692689.91198294,172113051.625
4176,360,8,9058786.752808353,161402884.734375
4384,360,8,1509797.7921347255,789170631.453125
4392,360,8,4026127.445692601,709289112.328125
4400,360,8,4529393.3764041765,522629318.640625
4408,360,8,21640435.020597726,237616310.984375
4416,360,8,29692689.911982935,76288224.078125
4424,360,8,30699221.77340609,55770183.46875
4432,360,8,26169828.397001907,184752598.296875
4440,360,8,29692689.91198294,186917073.96875
4448,360,8,30699221.77340609,285455975.359375
4456,360,8,17614307.57490513,96718138.625
4464,360,8,23653498.743444033,515457197.78125
4472,360,8,24156764.674155608,1349318740.09375
4480,360,8,9562052.683519928,798832671.78125
4496,360,8,8052254.891385202,905326408.3125
4504,360,8,8555520.822096778,821861882.796875
4512,360,8,14091446.059924105,118074873.859375
4520,360,8,11071850.475654652,479876445.53125
4528,360,8,12078382.337077804,56137578.09375
4536,360,8,7548988.9606736265,826333633.34375
4544,360,8,3019595.584269451,1044160279.890625
1840,368,8,1923076.6955210888,332918488.703125
1848,368,8,3238866.0135092023,784548203.890625
1856,368,8,3340080.576431365,547809643.1875
1864,368,8,4048582.516886503,294591602.078125
1872,368,8,4048582.516886503,3199690.484375
1880,368,8,3137651.45058704,522956948.328125
1888,368,8,2226720.3842875767,192519482.34375
1896,368,8,1923076.6955210888,64058211.734375
1904,368,8,2429149.5101319016,35196489.375
1912,368,8,1720647.5696767638,312966283.390625
1944,368,8,506072.8146108128,526817842.03125
1952,368,8,2429149.510131902,19081772.75
1960,368,8,3238866.0135092023,223182313.0
1968,368,8,2429149.5101319016,86408591.625
1976,368,8,1923076.6955210888,392751810.46875
1984,368,8,910931.0662994632,56144875.40625
1992,368,8,101214.56292216257,181189991.078125
2088,368,8,404858.2516886503,31049118.890625
2096,368,8,1113360.1921437883,14637514.21875
2104,368,8,404858.2516886503,17633258.640625
2112,368,8,303643.6887664877,27051056.65625
2128,368,8,1619433.0067546011,175062688.90625
2136,368,8,25339168.61796669,46273813.9375
2144,368,8,3238866.0135092023,110062152.4375
2152,368,8,2024291.2584432515,244898635.625
2160,368,8,708501.940455138,272935080.359375
2168,368,8,1720647.5696767638,384840864.453125
2176,368,8,1214574.7550659508,231819.34375
2184,368,8,2226720.3842875767,36886714.59375
2192,368,8,1518218.4438324384,356220169.390625
2200,368,8,1821862.1325989263,3976499.953125
2208,368,8,2429149.5101319016,50765241.125
2216,368,8,2327934.947209739,5075888.375
2224,368,8,2429149.5101319016,43431414.0
2232,368,8,2226720.3842875767,15753080.78125
2240,368,8,2429149.5101319016,61465111.03125
2248,368,8,1518218.4438324387,3271037.171875
2256,368,8,2429149.5101319016,8399731.828125
2264,368,8,2429149.5101319016,16084729.96875
2272,368,8,2429149.5101319016,39277314.234375
2280,368,8,1417003.880910276,107197235.046875
2288,368,8,202429.12584432514,272421920.671875
3256,368,8,62491617.33046706,624331434.3359375
3608,368,8,4026127.445692601,404708888.96875
3616,368,8,19627371.29775143,45431544.390625
3624,368,8,30699221.77340609,2602123.9375
3632,368,8,32108113.18586091,3536489.9140625
3640,368,8,28182892.119848207,12132288.3125
3648,368,8,13084914.198500952,515564855.8671875
3656,368,8,4529393.3764041765,563888757.8515625
3848,368,8,2013063.7228463006,462957430.3125
3880,368,8,1006531.8614231503,358205036.765625
3888,368,8,2013063.7228463006,483653261.4375
3896,368,8,1509797.7921347255,589825642.0625
3912,368,8,3019595.584269451,215431208.609375
3920,368,8,13588180.129212527,23647337.828125
3928,368,8,28686158.05055978,102896281.796875
3936,368,8,32209019.565540813,17060950.46875
3944,368,8,32209019.565540813,32075776.234375
3952,368,8,32209019.565540813,20779654.0
3960,368,8,32209019.565540813,18797164.390625
3968,368,8,32209019.565540813,24987844.546875
3976,368,8,32209019.565540813,23909376.5625
3984,368,8,32209019.565540813,58753866.046875
3992,368,8,32209019.565540813,4582574.25
4000,368,8,32209019.565540813,9799161.734375
4008,368,8,32209019.565540813,4990523.65625
4016,368,8,32209019.565540813,699919.6875
4024,368,8,32209019.565540813,2789663.71875
4032,368,8,32209019.565540813,7116346.125
4040,368,8,32209019.565540813,2196841.03125
4048,368,8,32209019.565540813,37689627.390625
4056,368,8,32209019.565540813,49183901.15625
4064,368,8,32209019.565540813,2033448.640625
4072,368,8,32209019.565540813,40110240.828125
4080,368,8,32209019.565540813,29755124.359375
4088,368,8,32209019.565540813,24023990.984375
4096,368,8,32209019.565540813,37809630.328125
4104,368,8,32209019.565540813,59354351.015625
4112,368,8,32209019.565540813,17070388.34375
4120,368,8,32209019.565540813,35125789.59375
4128,368,8,32209019.565540813,246890297.78125
4136,368,8,32209019.565540813,257980842.90625
4144,368,8,30195955.84269451,472983415.90625
4152,368,8,19846095.677184153,20225406.34375
4160,368,8,17218567.407609645,300879587.25
4168,368,8,7614337.943076644,263046733.203125
4176,368,8,11575116.406366229,510307998.296875
4184,368,8,6561772.13091918,503757106.671875
4208,368,8,1006531.8614231503,1458479738.078125
4408,368,8,3019595.584269451,588831991.59375
4416,368,8,1509797.7921347255,543058230.734375
4424,368,8,4026127.445692601,627575006.625
4432,368,8,6542457.099250477,626950668.375
4440,368,8,1509797.7921347255,470020691.140625
4448,368,8,503265.93071157514,238179600.40625
4456,368,8,10065318.614231503,19867823.734375
4464,368,8,2516329.6535578757,282253599.03125
4520,368,8,2516329.6535578757,810613162.078125
4528,368,8,4026127.445692601,323237112.4375
4536,368,8,4026127.445692601,806011167.78125
1824,376,8,1113360.1921437883,507518685.9375
1832,376,8,3441295.1393535277,457930657.921875
1840,376,8,5364371.834874617,260512995.765625
1848,376,8,6477732.027018405,413195.265625
1856,376,8,6477732.027018405,309810207.703125
1864,376,8,6477732.027018405,71495915.40625
1872,376,8,6477732.027018405,29761862.71875
1880,376,8,6477732.027018405,140727544.375
1888,376,8,6477732.027018405,155203149.171875
1896,376,8,5769230.086563267,15826597.15625
1904,376,8,5465586.397796779,4328901.78125
1912,376,8,5566800.960718942,8089279.828125
1920,376,8,3947367.9539643405,168418673.828125
1928,376,8,2530364.0730540645,71509081.109375
1936,376,8,303643.6887664877,170488156.84375
1944,376,8,202429.12584432514,207847124.625
1960,376,8,202429.12584432514,136934944.71875
1968,376,8,506072.8146108129,526544374.140625
1992,376,8,2226720.3842875767,413738598.34375
2000,376,8,2631578.635976227,245221381.0625
2008,376,8,2631578.635976227,101832708.84375
2016,376,8,5161967.095154644,11044370.5
2024,376,8,3644044.2635403364,393236155.1875
2032,376,8,303643.8096871853,443377758.25
2048,376,8,708501.940455138,148066629.359375
2056,376,8,101214.56292216257,465570299.34375
2064,376,8,2530364.073054064,127804271.515625
2072,376,8,5263157.271952454,47284679.53125
2080,376,8,6072873.775329755,9400140.09375
2088,376,8,5364371.834874616,356741877.6875
2096,376,8,4048582.5168865025,147171718.125
2104,376,8,2530364.0730540645,34486753.9375
2112,376,8,607287.3775329754,76645708.953125
2120,376,8,4757084.457341641,811436812.5
2128,376,8,5971659.212407592,755392585.84375
2136,376,8,6477732.027018405,193851979.09375
2144,376,8,6477732.027018405,906141405.59375
2152,376,8,6072873.775329754,468635988.515625
2160,376,8,3744938.828120015,63700042.53125
2168,376,8,1821862.132598926,19942453.28125
2176,376,8,708501.940455138,18493292.296875
2184,376,8,2631578.635976227,36351559.609375
2192,376,8,4453440.768575153,55875482.203125
2200,376,8,5465586.397796779,246373922.5625
2208,376,8,4655869.894419479,29560903.234375
2216,376,8,82865622.56060395,75407901.28125
2224,376,8,3302187.2310642228,107718894.140625
2232,376,8,3441295.1393535277,110522813.75
2240,376,8,4757084.457341641,72754332.421875
2248,376,8,5465586.397796779,129697.65625
2256,376,8,5668015.523641104,243594.5
2264,376,8,2327934.947209739,71822089.03125
2272,376,8,5263157.271952454,63960299.640625
2280,376,8,4858299.020263803,117152767.78125
2288,376,8,4858299.020263803,991143443.765625
2296,376,8,4554655.331497316,187652008.296875
2304,376,8,2125505.8213654137,41041945.90625
3600,376,8,11071564.540468918,53329916.703125
3608,376,8,25816379.86000877,22757255.640625
3616,376,8,41392549.64376328,1123620.3046875
3624,376,8,30195955.842694513,68818290.171875
3632,376,8,19708773.126859296,41175678.7578125
3640,376,8,5535925.237827326,2101792.203125
3768,376,8,13593635.818011813,791812771.890625
3776,376,8,9058786.752808353,194496141.578125
3784,376,8,1509797.7921347255,298326030.375
3808,376,8,3522861.514981026,369093290.4375
3816,376,8,3019595.584269451,847381669.0
3824,376,8,1006531.8614231503,79703601.96875
3832,376,8,503265.93071157514,166464328.421875
3856,376,8,2013063.7228463006,172539135.5625
3864,376,8,1010157.5724979979,285997128.78125
3872,376,8,48577300.952168174,29020488.03125
3880,376,8,24190466.520006802,68955416.75
3888,376,8,24156764.674155608,4400914.671875
3896,376,8,24156764.674155608,720195991.609375
3904,376,8,26673094.327713486,488880825.21875
3912,376,8,28182892.11984821,60222998.96875
3920,376,8,30195955.84269451,16524043.484375
3928,376,8,25666562.466290332,168335375.1875
3936,376,8,30195955.842694513,13989680.890625
3944,376,8,32209019.565540813,21331106.171875
3952,376,8,32209019.565540813,11687242.5
3960,376,8,32209019.565540813,26553831.34375
3968,376,8,32301285.273194052,121206742.796875
3976,376,8,32209019.565540813,140980074.609375
3984,376,8,32209019.565540813,39841891.578125
3992,376,8,32209019.565540813,62526183.625
4000,376,8,32209019.565540813,21125307.890625
4008,376,8,32209019.565540813,4339957.65625
4016,376,8,32209019.565540813,929673.359375
4024,376,8,32209019.565540813,9463906.1875
4032,376,8,32209019.565540813,8456524.8125
4040,376,8,32209019.565540813,46132660.640625
4048,376,8,32209019.565540813,51246.53125
4056,376,8,32209019.565540813,69085714.515625
4064,376,8,32209019.565540813,16850199.34375
4072,376,8,32209019.565540813,18956066.828125
4080,376,8,32209019.565540813,49112542.59375
4088,376,8,32209019.565540813,731419.8125
4096,376,8,32209019.565540813,22913062.953125
4104,376,8,32209019.565540813,10700623.140625
4112,376,8,32209019.565540813,2557080.25
4120,376,8,32209019.565540813,15875626.46875
4128,376,8,23150232.812732454,308263954.34375
4136,376,8,16104509.782770405,115498910.125
4144,376,8,13654689.483019382,333415632.828125
4152,376,8,18117573.505616706,13626972.859375
4160,376,8,36048231.33711577,563785942.453125
4168,376,8,30702621.854374826,340891706.625
4176,376,8,28198770.77076133,93379395.484375
4184,376,8,28182892.11984821,76494536.21875
4192,376,8,24156764.674155608,190088356.703125
4200,376,8,18205507.725125328,1196887106.21875
4208,376,8,24156764.674155608,495395226.796875
4216,376,8,24660030.604867183,89596728.40625
4224,376,8,24156764.674155608,624279931.6875
4232,376,8,23653498.743444033,584749732.859375
4240,376,8,23653498.743444033,882720023.328125
4248,376,8,13084914.198500954,971509304.4375
4256,376,8,6039191.168538902,1114640507.390625
4264,376,8,7151870.480700957,966410207.15625
4272,376,8,1509797.7921347255,1226004413.796875
4288,376,8,503265.93071157514,1440196512.34375
4296,376,8,14628188.646791054,423005048.0625
4304,376,8,27176360.25842506,415413455.59375
4312,376,8,21137169.08988616,505922354.03125
4320,376,8,19124105.367039856,401956715.046875
4328,376,8,17111041.644193556,734006752.703125
4336,376,8,20163576.417038538,430986308.609375
4344,376,8,14594711.990635678,645895967.1875
4352,376,8,9232389.327597884,1266166131.046875
4360,376,8,3019595.584269451,495810527.84375
4456,376,8,1006531.8614231503,28055314.0625
4464,376,8,9562052.683519928,106343192.8125
4472,376,8,17614307.57490513,8200027.375
4480,376,8,18117573.505616706,54041427.8125
4488,376,8,14091446.059924105,360823211.375
4496,376,8,6039191.168538902,549313413.6875
