cp_iso2,period,position,currency,usd_mn
PW,2015-Q1,claims,USD,0.057
PW,2015-Q2,claims,USD,0.057
PW,2015-Q3,claims,USD,0.074
PW,2015-Q4,claims,USD,0.043
PW,2016-Q1,claims,USD,0.064
PW,2016-Q2,claims,USD,0.074
PW,2016-Q3,claims,USD,0.107
PW,2016-Q4,claims,USD,0.1
PW,2017-Q1,claims,USD,0.13
PW,2017-Q2,claims,USD,0.107
PW,2017-Q3,claims,USD,0.138
PW,2017-Q4,claims,USD,0.112
PW,2018-Q1,claims,USD,0.144
PW,2018-Q2,claims,USD,0.423
PW,2018-Q3,claims,USD,0.518
PW,2018-Q4,claims,USD,0.184
PW,2019-Q1,claims,USD,0.228
PW,2019-Q2,claims,USD,0.137
PW,2019-Q3,claims,USD,0.253
PW,2019-Q4,claims,USD,0.105
PW,2020-Q1,claims,USD,0.131
PW,2020-Q2,claims,USD,0.125
PW,2020-Q3,claims,USD,0.093
PW,2020-Q4,claims,USD,0.094
PW,2021-Q1,claims,USD,0.152
PW,2021-Q2,claims,USD,0.1
PW,2021-Q3,claims,USD,0.1
PW,2024-Q4,claims,USD,1.0
PW,2025-Q1,claims,USD,1.0
PW,2025-Q3,claims,USD,1.0
PY,2000-Q1,claims,USD,338.0
PY,2000-Q2,claims,USD,365.0
PY,2000-Q3,claims,USD,314.0
PY,2000-Q4,claims,USD,841.0
PY,2001-Q1,claims,USD,867.0
PY,2001-Q2,claims,USD,879.0
PY,2001-Q3,claims,USD,858.0
PY,2001-Q4,claims,USD,848.0
PY,2002-Q1,claims,USD,813.0
PY,2002-Q2,claims,USD,795.0
PY,2002-Q3,claims,USD,780.0
PY,2002-Q4,claims,USD,792.0
PY,2003-Q1,claims,USD,743.0
PY,2003-Q2,claims,USD,719.0
PY,2003-Q3,claims,USD,735.0
PY,2003-Q4,claims,USD,740.0
PY,2004-Q1,claims,USD,737.0
PY,2004-Q2,claims,USD,752.0
PY,2004-Q3,claims,USD,760.0
PY,2004-Q4,claims,USD,744.0
PY,2005-Q1,claims,USD,729.0
PY,2005-Q2,claims,USD,754.0
PY,2005-Q3,claims,USD,693.0
PY,2005-Q4,claims,USD,695.0
PY,2006-Q1,claims,USD,678.0
PY,2006-Q2,claims,USD,721.0
PY,2006-Q3,claims,USD,704.0
PY,2006-Q4,claims,USD,724.0
PY,2007-Q1,claims,USD,729.0
PY,2007-Q2,claims,USD,759.0
PY,2007-Q3,claims,USD,839.0
PY,2007-Q4,claims,USD,862.0
PY,2008-Q1,claims,USD,845.0
PY,2008-Q2,claims,USD,920.0
PY,2008-Q3,claims,USD,940.0
PY,2008-Q4,claims,USD,916.0
PY,2009-Q1,claims,USD,870.5
PY,2009-Q2,claims,USD,814.0
PY,2009-Q3,claims,USD,782.5
PY,2009-Q4,claims,USD,731.0
PY,2010-Q1,claims,USD,887.0
PY,2010-Q2,claims,USD,914.0
PY,2010-Q3,claims,USD,950.0
PY,2010-Q4,claims,USD,1286.0
PY,2011-Q1,claims,USD,1153.769
PY,2011-Q2,claims,USD,1303.0
PY,2011-Q3,claims,USD,1333.0
PY,2011-Q4,claims,USD,1535.0
PY,2012-Q1,claims,USD,1523.0
PY,2012-Q2,claims,USD,1443.313
PY,2012-Q3,claims,USD,1601.108
PY,2012-Q4,claims,USD,1472.373
PY,2013-Q1,claims,USD,1724.832
PY,2013-Q2,claims,USD,1598.474
PY,2013-Q3,claims,USD,1634.933
PY,2013-Q4,claims,USD,1849.29
PY,2014-Q1,claims,USD,1550.707
PY,2014-Q2,claims,USD,1441.41
PY,2014-Q3,claims,USD,1278.825
PY,2014-Q4,claims,USD,1542.492
PY,2015-Q1,claims,USD,1640.921
PY,2015-Q2,claims,USD,1701.021
PY,2015-Q3,claims,USD,1633.328
PY,2015-Q4,claims,USD,1561.883
PY,2016-Q1,claims,USD,1576.876
PY,2016-Q2,claims,USD,1453.321
PY,2016-Q3,claims,USD,1322.517
PY,2016-Q4,claims,USD,1345.213
PY,2017-Q1,claims,USD,1337.293
PY,2017-Q2,claims,USD,1266.321
PY,2017-Q3,claims,USD,1295.566
PY,2017-Q4,claims,USD,1391.104
PY,2018-Q1,claims,USD,1319.474
PY,2018-Q2,claims,USD,1253.493
PY,2018-Q3,claims,USD,1452.207
PY,2018-Q4,claims,USD,1319.23
PY,2019-Q1,claims,USD,1612.023
PY,2019-Q2,claims,USD,1358.645
PY,2019-Q3,claims,USD,1248.868
PY,2019-Q4,claims,USD,1183.908
PY,2020-Q1,claims,USD,1212.004
PY,2020-Q2,claims,USD,1158.37
PY,2020-Q3,claims,USD,1134.752
PY,2020-Q4,claims,USD,1072.825
PY,2021-Q1,claims,USD,1178.184
PY,2021-Q2,claims,USD,1059.858
PY,2021-Q3,claims,USD,1074.03
PY,2021-Q4,claims,USD,1259.325
PY,2022-Q1,claims,USD,1306.952
PY,2022-Q2,claims,USD,1476.35
PY,2022-Q3,claims,USD,1636.505
PY,2022-Q4,claims,USD,1719.385
PY,2023-Q1,claims,USD,1637.039
PY,2023-Q2,claims,USD,1479.06
PY,2023-Q3,claims,USD,1522.282
PY,2023-Q4,claims,USD,1846.823
PY,2024-Q1,claims,USD,1843.353
PY,2024-Q2,claims,USD,1841.814
PY,2024-Q3,claims,USD,1881.142
PY,2024-Q4,claims,USD,2325.719
PY,2025-Q1,claims,USD,2021.53
PY,2025-Q2,claims,USD,2428.374
PY,2025-Q3,claims,USD,2541.349
PY,2025-Q4,claims,USD,2990.437
PY,2026-Q1,claims,USD,2944.401
QA,2000-Q1,claims,USD,5945.0
QA,2000-Q2,claims,USD,5715.0
QA,2000-Q3,claims,USD,5404.0
QA,2000-Q4,claims,USD,5741.0
QA,2001-Q1,claims,USD,5529.0
QA,2001-Q2,claims,USD,5026.0
QA,2001-Q3,claims,USD,4462.0
QA,2001-Q4,claims,USD,4777.0
QA,2002-Q1,claims,USD,4401.0
QA,2002-Q2,claims,USD,4553.0
QA,2002-Q3,claims,USD,4191.0
QA,2002-Q4,claims,USD,4091.0
QA,2003-Q1,claims,USD,4113.0
QA,2003-Q2,claims,USD,4243.0
QA,2003-Q3,claims,USD,4646.0
QA,2003-Q4,claims,USD,4121.0
QA,2004-Q1,claims,USD,4134.0
QA,2004-Q2,claims,USD,4591.0
QA,2004-Q3,claims,USD,4623.0
QA,2004-Q4,claims,USD,6060.0
QA,2005-Q1,claims,USD,5566.0
QA,2005-Q2,claims,USD,6163.0
QA,2005-Q3,claims,USD,7087.0
QA,2005-Q4,claims,USD,7584.0
QA,2006-Q1,claims,USD,8957.0
QA,2006-Q2,claims,USD,9414.0
QA,2006-Q3,claims,USD,11128.0
QA,2006-Q4,claims,USD,11606.0
QA,2007-Q1,claims,USD,15115.0
QA,2007-Q2,claims,USD,17562.0
QA,2007-Q3,claims,USD,21809.0
QA,2007-Q4,claims,USD,27528.0
QA,2008-Q1,claims,USD,26432.0
QA,2008-Q2,claims,USD,31370.0
QA,2008-Q3,claims,USD,31595.0
QA,2008-Q4,claims,USD,42961.0
QA,2009-Q1,claims,USD,42526.0
QA,2009-Q2,claims,USD,44757.0
QA,2009-Q3,claims,USD,41382.0
QA,2009-Q4,claims,USD,41682.0
QA,2010-Q1,claims,USD,42113.0
QA,2010-Q2,claims,USD,43863.0
QA,2010-Q3,claims,USD,47687.0
QA,2010-Q4,claims,USD,52988.0
QA,2011-Q1,claims,USD,54935.91
QA,2011-Q2,claims,USD,52329.0
QA,2011-Q3,claims,USD,51046.0
QA,2011-Q4,claims,USD,58665.0
QA,2012-Q1,claims,USD,66405.758
QA,2012-Q2,claims,USD,56433.975
QA,2012-Q3,claims,USD,58981.829
QA,2012-Q4,claims,USD,48202.675
QA,2013-Q1,claims,USD,46875.064
QA,2013-Q2,claims,USD,41738.51
QA,2013-Q3,claims,USD,43096.642
QA,2013-Q4,claims,USD,35534.295
QA,2014-Q1,claims,USD,35506.022
QA,2014-Q2,claims,USD,32239.322
QA,2014-Q3,claims,USD,33733.882
QA,2014-Q4,claims,USD,36956.404
QA,2015-Q1,claims,USD,34126.356
QA,2015-Q2,claims,USD,34578.993
QA,2015-Q3,claims,USD,35800.166
QA,2015-Q4,claims,USD,42797.315
QA,2016-Q1,claims,USD,39684.302
QA,2016-Q2,claims,USD,41264.142
QA,2016-Q3,claims,USD,41849.009
QA,2016-Q4,claims,USD,46334.571
QA,2017-Q1,claims,USD,45302.378
QA,2017-Q2,claims,USD,44526.641
QA,2017-Q3,claims,USD,48115.243
QA,2017-Q4,claims,USD,56215.367
QA,2018-Q1,claims,USD,61217.367
QA,2018-Q2,claims,USD,64201.137
QA,2018-Q3,claims,USD,66140.797
QA,2018-Q4,claims,USD,68397.852
QA,2019-Q1,claims,USD,74305.74
QA,2019-Q2,claims,USD,78521.656
QA,2019-Q3,claims,USD,78740.251
QA,2019-Q4,claims,USD,85573.167
QA,2020-Q1,claims,USD,85837.459
QA,2020-Q2,claims,USD,83926.998
QA,2020-Q3,claims,USD,90164.986
QA,2020-Q4,claims,USD,86613.557
QA,2021-Q1,claims,USD,88225.986
QA,2021-Q2,claims,USD,89518.211
QA,2021-Q3,claims,USD,86799.078
QA,2021-Q4,claims,USD,94210.476
QA,2022-Q1,claims,USD,91642.905
QA,2022-Q2,claims,USD,93092.294
QA,2022-Q3,claims,USD,90766.889
QA,2022-Q4,claims,USD,86767.246
QA,2023-Q1,claims,USD,85562.442
QA,2023-Q2,claims,USD,87908.278
QA,2023-Q3,claims,USD,86282.987
QA,2023-Q4,claims,USD,92068.281
QA,2024-Q1,claims,USD,93083.623
QA,2024-Q2,claims,USD,98653.461
QA,2024-Q3,claims,USD,94712.531
QA,2024-Q4,claims,USD,99121.117
QA,2025-Q1,claims,USD,105128.551
QA,2025-Q2,claims,USD,106246.298
QA,2025-Q3,claims,USD,116073.626
QA,2025-Q4,claims,USD,117939.376
QA,2026-Q1,claims,USD,127914.271
RO,2000-Q1,claims,USD,967.0
RO,2000-Q2,claims,USD,919.0
RO,2000-Q3,claims,USD,883.0
RO,2000-Q4,claims,USD,1003.0
RO,2001-Q1,claims,USD,1054.0
RO,2001-Q2,claims,USD,1103.0
RO,2001-Q3,claims,USD,1119.0
RO,2001-Q4,claims,USD,1108.0
RO,2002-Q1,claims,USD,1108.0
RO,2002-Q2,claims,USD,1104.0
RO,2002-Q3,claims,USD,1139.0
RO,2002-Q4,claims,USD,1265.0
RO,2003-Q1,claims,USD,1333.0
RO,2003-Q2,claims,USD,1543.0
RO,2003-Q3,claims,USD,1395.0
RO,2003-Q4,claims,USD,1686.0
RO,2004-Q1,claims,USD,1488.0
RO,2004-Q2,claims,USD,1879.0
RO,2004-Q3,claims,USD,1971.0
RO,2004-Q4,claims,USD,2285.0
RO,2005-Q1,claims,USD,2951.0
RO,2005-Q2,claims,USD,2993.0
RO,2005-Q3,claims,USD,2856.0
RO,2005-Q4,claims,USD,2867.0
RO,2006-Q1,claims,USD,2611.0
RO,2006-Q2,claims,USD,2277.0
RO,2006-Q3,claims,USD,2544.0
RO,2006-Q4,claims,USD,2442.0
RO,2007-Q1,claims,USD,2458.0
RO,2007-Q2,claims,USD,2420.0
RO,2007-Q3,claims,USD,2062.0
RO,2007-Q4,claims,USD,2135.0
RO,2008-Q1,claims,USD,2276.0
RO,2008-Q2,claims,USD,2900.0
RO,2008-Q3,claims,USD,2652.0
RO,2008-Q4,claims,USD,2304.0
RO,2009-Q1,claims,USD,2217.0
RO,2009-Q2,claims,USD,1871.0
RO,2009-Q3,claims,USD,1591.0
RO,2009-Q4,claims,USD,1472.0
RO,2010-Q1,claims,USD,1333.0
RO,2010-Q2,claims,USD,1370.0
RO,2010-Q3,claims,USD,1518.0
RO,2010-Q4,claims,USD,1434.0
RO,2011-Q1,claims,USD,1244.769
RO,2011-Q2,claims,USD,1165.0
RO,2011-Q3,claims,USD,1243.0
RO,2011-Q4,claims,USD,1029.0
RO,2012-Q1,claims,USD,1486.0
RO,2012-Q2,claims,USD,1319.916
RO,2012-Q3,claims,USD,1317.892
RO,2012-Q4,claims,USD,1357.402
RO,2013-Q1,claims,USD,1413.339
RO,2013-Q2,claims,USD,1476.747
RO,2013-Q3,claims,USD,1429.28
RO,2013-Q4,claims,USD,1381.085
RO,2014-Q1,claims,USD,1331.545
RO,2014-Q2,claims,USD,1546.433
RO,2014-Q3,claims,USD,1448.427
RO,2014-Q4,claims,USD,1298.637
RO,2015-Q1,claims,USD,1275.433
RO,2015-Q2,claims,USD,1052.647
RO,2015-Q3,claims,USD,1234.926
RO,2015-Q4,claims,USD,954.316
RO,2016-Q1,claims,USD,1247.751
RO,2016-Q2,claims,USD,1022.152
RO,2016-Q3,claims,USD,974.93
RO,2016-Q4,claims,USD,926.582
RO,2017-Q1,claims,USD,796.631
RO,2017-Q2,claims,USD,779.921
RO,2017-Q3,claims,USD,775.858
RO,2017-Q4,claims,USD,766.446
RO,2018-Q1,claims,USD,828.172
RO,2018-Q2,claims,USD,769.165
RO,2018-Q3,claims,USD,668.654
RO,2018-Q4,claims,USD,719.457
RO,2019-Q1,claims,USD,650.023
RO,2019-Q2,claims,USD,694.679
RO,2019-Q3,claims,USD,623.436
RO,2019-Q4,claims,USD,703.109
RO,2020-Q1,claims,USD,723.742
RO,2020-Q2,claims,USD,739.716
RO,2020-Q3,claims,USD,827.43
RO,2020-Q4,claims,USD,902.529
RO,2021-Q1,claims,USD,782.819
RO,2021-Q2,claims,USD,811.751
RO,2021-Q3,claims,USD,831.337
RO,2021-Q4,claims,USD,780.28
RO,2022-Q1,claims,USD,1387.868
RO,2022-Q2,claims,USD,1269.48
RO,2022-Q3,claims,USD,1318.602
RO,2022-Q4,claims,USD,1254.238
RO,2023-Q1,claims,USD,1292.252
RO,2023-Q2,claims,USD,1380.089
RO,2023-Q3,claims,USD,983.684
RO,2023-Q4,claims,USD,1047.793
RO,2024-Q1,claims,USD,1108.332
RO,2024-Q2,claims,USD,744.79
RO,2024-Q3,claims,USD,927.128
RO,2024-Q4,claims,USD,873.159
RO,2025-Q1,claims,USD,1050.004
RO,2025-Q2,claims,USD,990.033
RO,2025-Q3,claims,USD,1018.013
RO,2025-Q4,claims,USD,1192.056
RO,2026-Q1,claims,USD,1256.876
RS,2006-Q4,claims,USD,23.0
RS,2007-Q1,claims,USD,14.0
RS,2007-Q2,claims,USD,54.0
RS,2007-Q3,claims,USD,158.0
RS,2007-Q4,claims,USD,241.0
RS,2008-Q1,claims,USD,380.0
RS,2008-Q2,claims,USD,551.0
RS,2008-Q3,claims,USD,448.0
RS,2008-Q4,claims,USD,476.0
RS,2009-Q1,claims,USD,430.0
RS,2009-Q2,claims,USD,408.0
RS,2009-Q3,claims,USD,274.0
RS,2009-Q4,claims,USD,360.0
RS,2010-Q1,claims,USD,291.0
RS,2010-Q2,claims,USD,189.0
RS,2010-Q3,claims,USD,163.0
RS,2010-Q4,claims,USD,198.0
RS,2011-Q1,claims,USD,186.0
RS,2011-Q2,claims,USD,141.0
RS,2011-Q3,claims,USD,191.0
RS,2011-Q4,claims,USD,243.0
RS,2012-Q1,claims,USD,209.0
RS,2012-Q2,claims,USD,163.214
RS,2012-Q3,claims,USD,179.725
RS,2012-Q4,claims,USD,232.23
RS,2013-Q1,claims,USD,293.174
RS,2013-Q2,claims,USD,234.208
RS,2013-Q3,claims,USD,294.243
RS,2013-Q4,claims,USD,318.022
RS,2014-Q1,claims,USD,361.644
RS,2014-Q2,claims,USD,470.015
RS,2014-Q3,claims,USD,474.391
RS,2014-Q4,claims,USD,330.361
RS,2015-Q1,claims,USD,453.697
RS,2015-Q2,claims,USD,372.398
RS,2015-Q3,claims,USD,357.508
RS,2015-Q4,claims,USD,983.321
RS,2016-Q1,claims,USD,1060.132
RS,2016-Q2,claims,USD,1021.205
RS,2016-Q3,claims,USD,1115.256
RS,2016-Q4,claims,USD,996.567
RS,2017-Q1,claims,USD,1064.193
RS,2017-Q2,claims,USD,1227.174
RS,2017-Q3,claims,USD,1200.418
RS,2017-Q4,claims,USD,1138.57
RS,2018-Q1,claims,USD,1162.871
RS,2018-Q2,claims,USD,1186.876
RS,2018-Q3,claims,USD,1251.911
RS,2018-Q4,claims,USD,1108.064
RS,2019-Q1,claims,USD,1230.193
RS,2019-Q2,claims,USD,1207.614
RS,2019-Q3,claims,USD,1207.993
RS,2019-Q4,claims,USD,1353.688
RS,2020-Q1,claims,USD,1327.646
RS,2020-Q2,claims,USD,1297.745
RS,2020-Q3,claims,USD,1334.85
RS,2020-Q4,claims,USD,1389.815
RS,2021-Q1,claims,USD,1398.151
RS,2021-Q2,claims,USD,1415.874
RS,2021-Q3,claims,USD,1617.631
RS,2021-Q4,claims,USD,1722.378
RS,2022-Q1,claims,USD,1879.553
RS,2022-Q2,claims,USD,2053.335
RS,2022-Q3,claims,USD,2124.651
RS,2022-Q4,claims,USD,2211.765
RS,2023-Q1,claims,USD,2210.121
RS,2023-Q2,claims,USD,2401.599
RS,2023-Q3,claims,USD,2450.719
RS,2023-Q4,claims,USD,2617.273
RS,2024-Q1,claims,USD,2723.76
RS,2024-Q2,claims,USD,2882.832
RS,2024-Q3,claims,USD,2972.19
RS,2024-Q4,claims,USD,3244.945
RS,2025-Q1,claims,USD,3269.318
RS,2025-Q2,claims,USD,3341.204
RS,2025-Q3,claims,USD,3402.587
RS,2025-Q4,claims,USD,3170.703
RS,2026-Q1,claims,USD,3133.201
RU,2000-Q1,claims,USD,18183.0
RU,2000-Q2,claims,USD,17425.0
RU,2000-Q3,claims,USD,15791.0
RU,2000-Q4,claims,USD,15990.0
RU,2001-Q1,claims,USD,15395.0
RU,2001-Q2,claims,USD,15855.0
RU,2001-Q3,claims,USD,16612.0
RU,2001-Q4,claims,USD,18776.0
RU,2002-Q1,claims,USD,20440.0
RU,2002-Q2,claims,USD,21034.0
RU,2002-Q3,claims,USD,20175.0
RU,2002-Q4,claims,USD,23758.0
RU,2003-Q1,claims,USD,25779.0
RU,2003-Q2,claims,USD,28117.0
RU,2003-Q3,claims,USD,30909.0
RU,2003-Q4,claims,USD,36285.0
RU,2004-Q1,claims,USD,42453.0
RU,2004-Q2,claims,USD,43188.0
RU,2004-Q3,claims,USD,41145.0
RU,2004-Q4,claims,USD,48095.0
RU,2005-Q1,claims,USD,51712.0
RU,2005-Q2,claims,USD,53233.0
RU,2005-Q3,claims,USD,58188.0
RU,2005-Q4,claims,USD,74751.0
RU,2006-Q1,claims,USD,82215.0
RU,2006-Q2,claims,USD,81809.0
RU,2006-Q3,claims,USD,78000.0
RU,2006-Q4,claims,USD,75281.0
RU,2007-Q1,claims,USD,83256.0
RU,2007-Q2,claims,USD,105424.0
RU,2007-Q3,claims,USD,126071.0
RU,2007-Q4,claims,USD,131253.0
RU,2008-Q1,claims,USD,135304.0
RU,2008-Q2,claims,USD,136109.0
RU,2008-Q3,claims,USD,141975.0
RU,2008-Q4,claims,USD,123802.0
RU,2009-Q1,claims,USD,116148.0
RU,2009-Q2,claims,USD,117856.0
RU,2009-Q3,claims,USD,101130.0
RU,2009-Q4,claims,USD,91957.0
RU,2010-Q1,claims,USD,87479.0
RU,2010-Q2,claims,USD,82673.0
RU,2010-Q3,claims,USD,90408.0
RU,2010-Q4,claims,USD,87910.0
RU,2011-Q1,claims,USD,86059.845
RU,2011-Q2,claims,USD,85691.0
RU,2011-Q3,claims,USD,93107.0
RU,2011-Q4,claims,USD,95135.0
RU,2012-Q1,claims,USD,89085.816
RU,2012-Q2,claims,USD,92994.477
RU,2012-Q3,claims,USD,89805.918
RU,2012-Q4,claims,USD,85182.696
RU,2013-Q1,claims,USD,117326.221
RU,2013-Q2,claims,USD,115220.748
RU,2013-Q3,claims,USD,119847.029
RU,2013-Q4,claims,USD,110875.447
RU,2014-Q1,claims,USD,108658.568
RU,2014-Q2,claims,USD,100852.968
RU,2014-Q3,claims,USD,94255.802
RU,2014-Q4,claims,USD,83828.484
RU,2015-Q1,claims,USD,72969.853
RU,2015-Q2,claims,USD,65690.403
RU,2015-Q3,claims,USD,60571.777
RU,2015-Q4,claims,USD,74027.609
RU,2016-Q1,claims,USD,69708.809
